,,,,,,,,,,,,,,
,,,,,더보기,-,섹션 리스트 맨 우측 이동,[즐겨찾기한 스트리머의 VOD 더보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py :: test_섹션_리스트_맨_우측_이동
,,,,,,,더보기 버튼 클릭,즐겨찾기한 스트리머의 유저클립 더보기 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_더보기_버튼_클릭
,,,,,,,임의 VOD 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_VOD_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[재생] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [재생] 버튼 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_재생__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,,,,,,정렬 기준 확인,최신순으로 정렬되어 노출됨,,PASS,O,,,test_08_my_menu.py :: test_정렬_기준_확인
,,,,,,,영상 유형 확인,유저클립 유형은 노출되지 않음,,PASS,O,,,test_08_my_menu.py :: test_영상_유형_확인
,,,MY,팬가입한 스트리머의 LIVE,섹션,-,팬가입한 스트리머의 LIVE 섹션 확인,팬가입한 스트리머의 LIVE 방송 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_팬가입한_스트리머의_LIVE_섹션_확인
,,,,,,,임의 LIVE 썸네일 클릭,LIVE 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_임의_LIVE_썸네일_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,임의 LIVE 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_LIVE_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[LIVE 참여] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [LIVE 참여] 버튼 클릭,LIVE 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_LIVE_참여__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,,,,더보기,-,섹션 리스트 맨 우측 이동,[팬가입한 스트리머의 LIVE 더보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py :: test_섹션_리스트_맨_우측_이동
,,,,,,,더보기 버튼 클릭,팬가입한 스트리머의 LIVE 더보기 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_더보기_버튼_클릭
,,,,,,,임의 LIVE 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_LIVE_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[LIVE 참여] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [LIVE 참여] 버튼 클릭,LIVE 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_LIVE_참여__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,,MY,팬가입한 스트리머의 VOD,섹션,-,팬가입한 스트리머의 VOD 섹션 확인,팬가입한 스트리머의 VOD 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_팬가입한_스트리머의_VOD_섹션_확인
,,,,,,,임의 VOD 썸네일 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_임의_VOD_썸네일_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,임의 VOD 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_VOD_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[재생] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [재생] 버튼 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_재생__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,,,,더보기,-,섹션 리스트 맨 우측 이동,[팬가입한 스트리머의 VOD 더보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py :: test_섹션_리스트_맨_우측_이동
,,,,,,,더보기 버튼 클릭,팬가입한 스트리머의 유저클립 더보기 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_더보기_버튼_클릭
,,,,,,,임의 VOD 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_VOD_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[재생] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [재생] 버튼 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_재생__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,,MY,최근 본 스트리머의 LIVE,섹션,-,최근 본 스트리머의 LIVE 섹션 확인,최근 본 스트리머의 LIVE 방송 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_최근_본_스트리머의_LIVE_섹션_확인
,,,,,,,임의 LIVE 썸네일 클릭,LIVE 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_임의_LIVE_썸네일_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,임의 LIVE 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_LIVE_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[LIVE 참여] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [LIVE 참여] 버튼 클릭,LIVE 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_LIVE_참여__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,,,,더보기,-,섹션 리스트 맨 우측 이동,[최근 본 스트리머의 LIVE 더보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py :: test_섹션_리스트_맨_우측_이동
,,,,,,,더보기 버튼 클릭,최근 본 스트리머의 LIVE 더보기 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_더보기_버튼_클릭
,,,,,,,임의 LIVE 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_LIVE_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[LIVE 참여] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [LIVE 참여] 버튼 클릭,LIVE 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_LIVE_참여__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,,MY,최근 본 VOD,섹션,-,최근 본 VOD 섹션 확인,최근 본 VOD 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_최근_본_VOD_섹션_확인
,,,,,,,임의 VOD 썸네일 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_임의_VOD_썸네일_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,임의 VOD 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_VOD_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[재생] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [재생] 버튼 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_재생__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,,,,더보기,-,섹션 리스트 맨 우측 이동,[최근 본 VOD 더보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py :: test_섹션_리스트_맨_우측_이동
,,,,,,,[최근 본 VOD] 더보기 버튼 클릭,최근 본 VOD 더보기 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_최근_본_VOD__더보기_버튼_클릭
,,,,,,,임의 VOD 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_VOD_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[재생] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [재생] 버튼 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_재생__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,,MY,즐겨찾기할 만한 스트리머,섹션,-,즐겨찾기할 만한 스트리머 섹션 확인,즐겨찾기할 만한 스트리머 방송 리스트 노출,,PASS,X,,,test_08_my_menu.py :: test_즐겨찾기할_만한_스트리머_섹션_확인
,,,,,,,임의 LIVE 썸네일 클릭,LIVE 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_임의_LIVE_썸네일_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,임의 LIVE 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_LIVE_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[LIVE 참여] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [LIVE 참여] 버튼 클릭,LIVE 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_LIVE_참여__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,,MY,나중에 보기,섹션,-,나중에 보기 섹션 확인,나중에 보기 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기_섹션_확인
,,,,,,,임의 LIVE 또는 VOD 썸네일 클릭,플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_임의_LIVE_또는_VOD_썸네일_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,임의 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[LIVE 참여 or 재생] 버튼 및 [나중에 보기 삭제] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [LIVE 참여 or 재생] 버튼 클릭,플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_LIVE_참여_or_재생__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기 삭제] 버튼 클릭,리스트 새로고침되며 나중에 보기 삭제 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기_삭제__버튼_클릭
,,,,,더보기,-,섹션 리스트 맨 우측 이동,[나중에 보기 더보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py :: test_섹션_리스트_맨_우측_이동
,,,,,,,[나중에 보기] 더보기 버튼 클릭,나중에 보기 더보기 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__더보기_버튼_클릭
,,,,,,,임의 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[LIVE 참여 or 재생] 버튼 및 [나중에 보기 삭제] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [LIVE 참여 or 재생] 버튼 클릭,플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_LIVE_참여_or_재생__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기삭제 ] 버튼 클릭,리스트 새로고침되며 나중에 보기 삭제 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기삭제___버튼_클릭
,,,MY,UP한 VOD,섹션,-,UP한 VOD 섹션 확인,UP한 VOD 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_UP한_VOD_섹션_확인
,,,,,,,임의 VOD 썸네일 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_임의_VOD_썸네일_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,임의 VOD 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_VOD_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[재생] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [재생] 버튼 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_재생__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,,,,더보기,-,섹션 리스트 맨 우측 이동,[UP한 VOD 더보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py :: test_섹션_리스트_맨_우측_이동
,,,,,,,[UP한 VOD] 더보기 버튼 클릭,UP한 VOD 더보기 리스트 노출,,PASS,O,,,test_08_my_menu.py :: test_UP한_VOD__더보기_버튼_클릭
,,,,,,,임의 VOD 썸네일 롱프레스,우측에 롱프레스 더보기 메뉴 노출,,PASS,O,,,test_08_my_menu.py :: test_임의_VOD_썸네일_롱프레스
,,,,,,,,썸네일 / 타이틀 / 프로필 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,,[재생] 버튼 및 [나중에 보기] 버튼 노출,,PASS,O,,,test_08_my_menu.py
,,,,,,,└ [재생] 버튼 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_08_my_menu.py :: test_재생__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_08_my_menu.py :: test_리모컨_BACK_키_클릭
,,,,,,,└ [나중에 보기] 버튼 클릭,나중에 보기 추가 안내 토스트 메시지 노출,,PASS,O,,,test_08_my_menu.py :: test_나중에_보기__버튼_클릭
,,설정,설정,언어설정,,,메뉴 진입 시 디폴트 포커스 확인,언어설정,,PASS,O,,,test_09_settings.py :: test_메뉴_진입_시_디폴트_포커스_확인
,,,,채팅 번역 설정,,,ㄴ언어변경,"영어, 중국어,(간체,번체), 태국어",,PASS,O,,,test_09_settings.py :: test_언어변경
,,,,-,-,-,메뉴 진입 시 디폴트 포커스 확인,[미리보기 설정] 포커스,,PASS,O,,,test_09_settings.py :: test_메뉴_진입_시_디폴트_포커스_확인
,,,,,,,,좌측에 안내 문구 및 [ON]. [OFF] 버튼 노출,,PASS,O,디폴트 설정값 : ON,,test_09_settings.py
,,,,미리보기 설정,-,-,[미리보기 설정] 클릭,좌측 미리보기 설정의 [ON] 버튼 포커스,,PASS,O,,,test_09_settings.py :: test_미리보기_설정__클릭
,,,,,,,└ [OFF] 버튼 포커스 후 클릭,[OFF] 버튼 내 우측에 체크박스 표시 노출되며 설정값 적용,,PASS,O,,,test_09_settings.py :: test_OFF__버튼_포커스_후_클릭
,,,,모바일 앱,-,-,[모바일 앱] 메뉴 포커스,"좌측에 안내 문구 및 Android, iOS QR 코드 노출",,PASS,X,,,test_09_settings.py :: test_모바일_앱__메뉴_포커스
,,,,이용약관,-,-,[이용약관] 메뉴 포커스,좌측에 안내 문구 및 QR 코드 노출,,PASS,X,,,test_09_settings.py :: test_이용약관__메뉴_포커스
,,,,고객센터,-,-,[고객센터] 메뉴 포커스,좌측에 안내 문구 및 QR 코드 노출,,PASS,X,,,test_09_settings.py :: test_고객센터__메뉴_포커스
,,,,오픈소스 정보,-,-,[오픈소스 정보] 메뉴 포커스,좌측에 오픈소스 리스트 노출,,PASS,O,,,test_09_settings.py :: test_오픈소스_정보__메뉴_포커스
,,,,,,,└ [오픈소스 정보] 메뉴 클릭,첫 번째 오픈소스 리스트에 포커스되며 리스트 탐색 가능,,PASS,O,,,test_09_settings.py :: test_오픈소스_정보__메뉴_클릭
,,,,앱 정보,-,-,[앱 정보] 메뉴 포커스,SOOP 로고 및 앱 버전 노출,,PASS,O,,,test_09_settings.py :: test_앱_정보__메뉴_포커스
,,리스트 미리보기,로그인,ID/PW로 로그인,-,-,퀵뷰 플러스 아이디/비밀번호 입력 후 엔터,로그인 완료 토스트 메시지 노출,,PASS,O,,,test_10_list_preview.py :: test_퀵뷰_플러스_아이디_비밀번호_입력_후_엔터
,,,설정,미리보기 설정,-,-,미리보기 설정 [ON] 버튼 클릭,[ON] 버튼 내 우측에 체크박스 표시 노출되며 설정값 적용,,PASS,O,,,test_10_list_preview.py :: test_미리보기_설정__ON__버튼_클릭
,,,홈,선호 LIVE,-,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 재생 중 다른 썸네일 포커스,리스트 재생 종료되며 다른 썸네일로 포커스 이동,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_다른_썸네일_포커스
,,,,,,,리스트 재생 중 썸네일 클릭,리스트 재생 종료되며 방송 참여,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_썸네일_클릭
,,,,,,,리스트 재생 중 썸네일 롱프레스,리스트 재생 종료되며 더보기 메뉴 노출,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_썸네일_롱프레스
,,,홈,인기 LIVE,-,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 재생 중 다른 썸네일 포커스,리스트 재생 종료되며 다른 썸네일로 포커스 이동,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_다른_썸네일_포커스
,,,,,,,리스트 재생 중 썸네일 클릭,리스트 재생 종료되며 방송 참여,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_썸네일_클릭
,,,,,,,리스트 재생 중 썸네일 롱프레스,리스트 재생 종료되며 더보기 메뉴 노출,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_썸네일_롱프레스
,,,홈,인기 유저 클립,,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,영상 길이 역카운트,,PASS,O,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,홈,인기 다시보기,,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,영상 길이 역카운트,,PASS,O,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,LIVE,임의 카테고리,섹션,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 재생 중 다른 썸네일 포커스,리스트 재생 종료되며 다른 썸네일로 포커스 이동,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_다른_썸네일_포커스
,,,,,,,리스트 재생 중 썸네일 클릭,리스트 재생 종료되며 방송 참여,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_썸네일_클릭
,,,,,더보기,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 재생 중 다른 썸네일 포커스,리스트 재생 종료되며 다른 썸네일로 포커스 이동,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_다른_썸네일_포커스
